
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       190  1.090455E+00  5.319784E-01 -5.982961E-01
       191  1.085167E+00  5.303929E-01 -5.952560E-01
       192  1.078432E+00  5.279450E-01 -5.915777E-01
       193  1.082646E+00  5.322979E-01 -5.916443E-01
       194  1.074642E+00  5.286134E-01 -5.875405E-01
       195  1.067891E+00  5.256422E-01 -5.834361E-01
       196  1.066726E+00  5.259726E-01 -5.807453E-01
       197  1.067538E+00  5.271503E-01 -5.784145E-01
       198  1.053632E+00  5.182193E-01 -5.710286E-01
       199  1.049233E+00  5.151386E-01 -5.666682E-01
       200  1.050376E+00  5.152574E-01 -5.638769E-01
       201  1.050343E+00  5.139002E-01 -5.600778E-01
       202  1.048135E+00  5.105818E-01 -5.547070E-01
       203  1.046441E+00  5.069438E-01 -5.491189E-01
       204  1.047800E+00  5.047021E-01 -5.442572E-01
       205  1.045060E+00  4.992381E-01 -5.371879E-01
       206  1.040953E+00  4.920030E-01 -5.285910E-01
       207  1.030291E+00  4.806203E-01 -5.182670E-01
       208  3.045973E-01  2.478892E-01 -2.586276E-01
       209  3.073102E-01  2.469017E-01 -2.638328E-01
       210  3.017478E-01  2.401642E-01 -2.642337E-01
       211  2.941412E-01  2.322993E-01 -2.622267E-01
       212  2.914680E-01  2.265354E-01 -2.621344E-01
       213  2.988843E-01  2.274896E-01 -2.669731E-01
       214  2.967471E-01  2.220729E-01 -2.662783E-01
       215  2.931784E-01  2.163755E-01 -2.640450E-01
       216  2.872110E-01  2.089521E-01 -2.599144E-01
       217  3.000507E-01  2.152964E-01 -2.671443E-01
       218  3.032765E-01  2.142219E-01 -2.685717E-01
       219  2.997761E-01  2.088295E-01 -2.659688E-01
       220  2.913704E-01  2.011081E-01 -2.601556E-01
       221  2.802994E-01  1.927485E-01 -2.531103E-01
       222  2.633462E-01  1.812788E-01 -2.420837E-01
       223  2.457383E-01  1.697792E-01 -2.300995E-01
       224  2.338689E-01  1.613045E-01 -2.220448E-01
       225  2.225265E-01  1.533310E-01 -2.140581E-01
       226  2.181354E-01  1.498846E-01 -2.114504E-01
       227  2.191136E-01  1.501171E-01 -2.124923E-01
       228  2.121050E-01  1.455491E-01 -2.085610E-01
       229  1.984188E-01  1.370422E-01 -1.988392E-01
       230  1.820658E-01  1.265359E-01 -1.859079E-01
       231  1.702314E-01  1.187910E-01 -1.769280E-01
       232  1.702815E-01  1.192422E-01 -1.783647E-01
       233  1.670289E-01  1.176445E-01 -1.769853E-01
       234  1.631444E-01  1.156748E-01 -1.747604E-01
       235  1.584288E-01  1.130456E-01 -1.725956E-01
       236  1.500908E-01  1.080510E-01 -1.661751E-01
       237  1.496500E-01  1.090866E-01 -1.674753E-01
       238  1.435773E-01  1.057922E-01 -1.625682E-01
       239  1.333293E-01  9.785729E-02 -1.518860E-01
       240  1.287256E-01  9.527983E-02 -1.476400E-01
       241  1.327574E-01  1.006401E-01 -1.533459E-01
       242  1.344475E-01  1.042932E-01 -1.555129E-01
       243  1.266243E-01  9.815994E-02 -1.460029E-01
       244  1.178441E-01  8.971493E-02 -1.343009E-01
       245  1.139885E-01  8.695708E-02 -1.281420E-01
       246  1.084550E-01  8.176273E-02 -1.197954E-01
       247  1.021899E-01  7.558105E-02 -1.101096E-01
       248  9.758575E-02  7.091805E-02 -1.025034E-01
       249  9.786441E-02  7.141512E-02 -9.952895E-02
       250  9.723074E-02  7.023039E-02 -9.489450E-02
       251  9.116965E-02  6.303009E-02 -8.506085E-02
       252  8.673360E-02  5.743570E-02 -7.677256E-02
       253  8.308853E-02  5.259631E-02 -6.933032E-02
       254  7.923397E-02  4.775130E-02 -6.201888E-02
       255  7.367702E-02  4.214554E-02 -5.475868E-02
       256  7.030461E-02  3.867593E-02 -4.919178E-02
       257  6.471693E-02  3.419937E-02 -4.362824E-02
       258  6.456454E-02  3.297313E-02 -3.986076E-02
       259  5.984090E-02  2.949902E-02 -3.482524E-02
       260  5.902732E-02  2.804788E-02 -3.133910E-02
       261  5.524057E-02  2.538874E-02 -2.706174E-02
       262  5.009194E-02  2.241695E-02 -2.365969E-02
       263  4.922247E-02  2.121999E-02 -2.073050E-02
       264  4.543026E-02  1.915156E-02 -1.790370E-02
